Date,AAPL_Close,AMZN_Close,GOOGL_Close,MSFT_Close,TSLA_Close,AAPL_High,AMZN_High,GOOGL_High,MSFT_High,TSLA_High,AAPL_Low,AMZN_Low,GOOGL_Low,MSFT_Low,TSLA_Low,AAPL_Open,AMZN_Open,GOOGL_Open,MSFT_Open,TSLA_Open,AAPL_Volume,AMZN_Volume,GOOGL_Volume,MSFT_Volume,TSLA_Volume
2015-03-05,28.16191483,19.39150047,28.89818954,37.1389122,13.37533283,28.68322466,19.42099953,28.98616102,37.25090706,13.74600029,28.01710597,19.19449997,28.73914354,36.88907879,13.34333324,28.64535207,19.28050041,28.80822919,37.10445174,13.5233326,226068400,53870000,35918000,23193500,73155000
2015-03-06,28.20424461,19.00449944,28.47422981,36.49279404,12.92533302,28.82135096,19.35000038,28.96528426,37.1389129,13.38333321,28.12849943,18.94400024,28.43248038,36.31188154,12.81000042,28.60525182,19.27599907,28.9265172,37.04414828,13.2806673,291368400,52540000,37592000,36248800,100686000
2015-03-09,28.32454872,18.9279995,28.5338726,36.91492462,12.72533321,28.86591162,18.96649933,28.60096936,37.15614458,12.9659996,27.86116101,18.76399994,28.28287737,36.34634013,12.55000019,28.50723019,18.92000008,28.3758201,36.34634013,12.95933342,354114000,46228000,23478000,32108000,101050500
2015-03-10,27.7386322,18.47550011,27.82562065,36.20850754,12.68799973,28.3423722,18.88850021,28.31816725,36.79432236,12.89999962,27.58045693,18.45899963,27.82412852,36.20850754,12.50666714,28.16191903,18.87249947,28.25454771,36.48418471,12.56400013,275426400,62420000,40080000,39159700,83695500
2015-03-11,27.23291779,18.31850052,27.61886024,36.16542053,12.91600037,27.79655694,18.66749954,28.04082906,36.50140176,13.07866669,27.20395669,18.31299973,27.60494377,36.04481222,12.73400021,27.79210204,18.53050041,27.82313479,36.44971437,12.74333286,275756000,49902000,40524000,32215300,74623500
2015-03-12,27.7252636,18.71199989,27.89122581,35.33839035,12.73799992,27.82551668,18.77499962,27.92452487,35.88113105,12.96333313,27.09701742,18.37599945,27.6109074,35.20055181,12.64999962,27.24850949,18.44099998,27.75752715,35.60545396,12.91666698,193450800,56200000,35602000,59992500,62239500
2015-03-13,27.53367615,18.52899933,27.48516273,35.64852905,12.57866669,27.93691345,18.69949913,28.04977736,35.72606344,12.78333282,27.30866715,18.33399963,27.35245945,34.98518002,12.48799992,27.71413105,18.57600021,27.79480626,35.06271441,12.59666729,207309200,52234000,35428000,58007700,81514500
2015-03-16,27.83665466,18.66749954,27.91458702,35.80360413,13.0466671,27.83665466,18.6970005,28.01945734,35.87252177,13.06066704,27.37326866,18.33600044,27.40166246,35.56238416,12.65333271,27.59827761,18.5189991,27.68049064,35.72606972,12.80000019,143497200,47082000,36856000,35273500,84432000
2015-03-17,28.30226898,18.59600067,27.71428871,35.92420197,12.98200035,28.36464777,18.72500038,27.86488433,36.0361968,13.24733257,27.99260166,18.48200035,27.55524272,35.45038222,12.92933273,28.04829725,18.55550003,27.74808452,35.63990815,13.02866745,204092400,40740000,28892000,31673400,73411500
2015-03-18,28.62085152,18.75699997,28.13924026,36.61338806,13.38066673,28.7745719,18.79949951,28.15663586,36.89768183,13.3920002,28.15300888,18.33499908,27.51001262,35.6054446,12.8739996,28.29336116,18.49850082,27.72025192,35.69159244,12.99733257,261083600,53082000,35324000,44194800,72313500
2015-03-19,28.4047451,18.66200066,28.01548195,36.43247604,13.04333305,28.79461415,18.85549927,28.17900056,36.69092283,13.63933277,28.38246721,18.60950089,27.93844458,36.3721719,12.96866703,28.683223,18.69350052,28.05772813,36.40662906,13.46666718,183238000,38314000,24660000,33879100,127128000
2015-03-20,28.04829979,18.92449951,28.07909966,36.94077301,13.20533276,28.605254,18.96850014,28.18595886,37.02692088,13.26599979,27.88344132,18.79599953,28.05574121,36.6047917,13.0413332,28.571838,18.81450081,28.16657628,36.66509587,13.16333294,274780400,75272000,44320000,71904500,64042500
2015-03-23,28.3401413,18.75550079,28.09997559,36.92354584,13.30866718,28.48272186,19.08849907,28.31220377,37.15614906,13.36666679,28.18642094,18.74699974,27.98516464,36.8546249,13.16466713,28.3200917,18.9034996,28.13128766,36.94077607,13.23333263,150838800,44786000,30234000,26246100,39474000
2015-03-24,28.22430038,18.7045002,28.70484734,36.95798111,13.44799995,28.52505456,18.76199913,28.92055273,37.19058089,13.58600044,28.19533759,18.6135006,28.23516245,36.82875609,13.3166666,28.34460307,18.69949913,28.2575293,36.85459978,13.4386673,131369200,44564000,79156000,25513300,54748500
2015-03-25,27.48688126,18.54800034,28.18099022,35.71744537,12.9533329,28.25325296,19.02499962,28.83059395,36.98383923,13.23933315,27.48688126,18.51449966,28.18099022,35.70021515,12.84666729,28.19087418,18.75849915,28.70633914,36.97522248,13.21800041,206620800,68590000,53070000,43469900,85956000
2015-03-26,27.67848015,18.36750031,28.0139904,35.5020752,12.69400024,27.82106072,18.56999969,28.19043389,35.84667322,12.98600006,27.31311721,18.28249931,27.74908058,35.25224179,12.64666653,27.3487632,18.47949982,28.06419021,35.51069195,12.92800045,190291600,58600000,49842000,37495600,61920000
2015-03-27,27.4579277,18.52799988,27.71130562,35.2953186,12.33333302,27.78096147,18.65850067,28.03536234,35.69160403,12.61933327,27.38218251,18.32850075,27.68049029,35.17471028,12.09333324,27.75200037,18.35549927,27.92402863,35.4245404,12.60466671,158184800,52196000,34552000,34401400,129073500
2015-03-30,28.15300751,18.72949982,27.88973618,35.2867012,12.70466709,28.15969071,18.80599976,27.94043273,35.78636799,12.8166666,27.6250127,18.57749939,27.67353402,35.24362727,12.11999989,27.6361525,18.59350014,27.84550301,35.40730952,12.39000034,188398800,36418000,24788000,35049700,151342500
2015-03-31,27.72080994,18.60499954,27.56965446,35.02824783,12.58466721,28.17974107,18.88500023,27.95484319,35.3469988,12.91733265,27.70521524,18.57550049,27.56816233,34.92486976,12.56066704,28.09062778,18.66200066,27.73068743,35.1316259,12.90200043,168362400,50122000,34932000,34887200,75399000
2015-04-01,27.68071365,18.51300049,27.310709,35.07994843,12.50599957,27.87453496,18.65800095,27.75852189,35.1144056,12.81999969,27.42451355,18.41699982,27.13874002,34.72673691,12.40333271,27.80769956,18.60499954,27.57611745,34.97656704,12.57999992,162485600,49162000,38902000,36865300,56919000
2015-04-02,27.91908836,18.61249924,26.90414619,34.70950699,12.73333263,27.97255566,18.66399956,27.2366514,35.09717897,12.88199997,27.66734488,18.45000076,26.86090463,34.56305167,12.66666698,27.85448127,18.52499962,27.20732821,35.02825805,12.68200016,128880400,37506000,47760000,37487500,75156000
2015-04-06,28.3713398,18.85199928,27.03536224,35.79497528,13.53999996,28.4069858,19.01000023,27.1143885,35.99311795,13.85000038,27.69853766,18.46800041,26.62532098,34.61473271,13.16666698,27.72972706,18.50499916,26.78138462,34.75257123,13.19999981,148776000,61014000,33718000,39223700,186837000
2015-04-07,28.07280731,18.72050095,27.08058739,35.77775192,13.55000019,28.54287656,18.96549988,27.34400695,36.10511971,13.67066669,28.06612411,18.70149994,27.0174665,35.58822597,13.40933323,28.43594197,18.80750084,27.08704888,35.84667284,13.50066662,140049200,39098000,27318000,28809400,65218500
2015-04-08,27.98145676,19.05999947,27.27840042,35.6829834,13.84466743,28.15968328,19.07900047,27.41060884,35.91558654,14.06000042,27.84110452,18.73250008,27.13724678,35.35561893,13.7246666,28.03715233,18.7329998,27.13724678,35.71744385,13.88000011,149316800,52728000,28386000,24753400,94546500
2015-04-09,28.19533157,19.17700005,27.2376442,35.73468781,14.00599957,28.19978817,19.22100067,27.30474285,35.85529616,14.02466679,27.7720465,18.94000053,26.93595433,35.53654504,13.74133301,28.03715632,19.03300095,27.29679112,35.53654504,13.89533329,129936000,47846000,32366000,25723900,57003000
2015-04-10,28.31563377,19.13249969,27.26349068,35.9414444,14.06000042,28.34013997,19.3560009,27.32860045,36.13958715,14.10999966,27.9057151,19.06599998,27.08655235,35.67438072,13.9333334,28.05943375,19.21549988,27.31468397,35.86390999,13.98999977,160752000,51470000,26104000,28022000,61015500
2015-04-13,28.2599411,19.11800003,27.26846123,35.9758873,13.98533344,28.64312872,19.26399994,27.49858174,36.2343374,14.19999981,28.20647381,19.00699997,27.15216005,35.65713633,13.93666744,28.59856953,19.17650032,27.18943687,35.66575309,14.02933311,145460400,37890000,29326000,30276700,56373000
2015-04-14,28.13741875,19.25550079,26.82810402,35.8811264,13.83066654,28.35797285,19.39049911,27.1655805,36.20849085,13.9659996,28.05053374,19.06049919,26.62730859,35.65713675,13.69999981,28.29336575,19.17550087,27.1655805,36.01034817,13.9046669,102098400,51672000,47206000,24244400,45390000
2015-04-15,28.24435043,19.17250061,26.890728,36.40663528,13.85533333,28.32232393,19.28899956,26.99758721,36.57893427,13.97266674,28.07280875,19.08200073,26.45981204,35.90697184,13.7733326,28.16192204,19.23250008,26.73764674,35.97588946,13.83066654,115881600,38664000,46962000,27343600,29286000
2015-04-16,28.10845757,19.30200005,27.01398849,36.32049179,13.77999973,28.31564528,19.37249947,27.0989776,36.47556057,13.94466686,28.09509116,19.17749977,26.74460418,36.02758447,13.75266743,28.13296377,19.18449974,26.75702852,36.13957931,13.84666729,113476000,41608000,31722000,22509700,24886500
2015-04-17,27.79210281,18.77799988,26.47820091,35.85528564,13.78600025,28.1017702,19.1779995,26.82909712,35.95866702,13.79199982,27.72749572,18.71999931,26.29231735,35.45900023,13.5666666,27.9703294,19.13150024,26.70533906,35.89835957,13.66600037,207828000,76794000,49234000,42387600,37048500
2015-04-20,28.42702484,19.47550011,27.0641861,36.9666214,13.68466663,28.5428709,19.59700012,27.12730888,37.19060787,13.85666656,27.88566371,18.85000038,26.50851861,35.90698664,13.59000015,27.97477699,18.92749977,26.52839984,35.95006058,13.78533268,188217200,100322000,38508000,46057700,38389500
2015-04-21,28.27331352,19.55900002,26.98416519,36.73400497,13.96066666,28.56070131,19.72999954,27.2252198,37.17336757,14.05000019,28.21984453,19.34000015,26.94887725,36.63924036,13.62066746,28.53842511,19.56550026,27.15265504,37.04414251,13.72000027,129740400,92870000,29128000,26013800,51487500
2015-04-22,28.65426636,19.48999977,27.29530144,37.03553009,14.62933254,28.70996195,19.7140007,27.38575854,37.1561384,14.79199982,28.14186794,19.39999962,26.90464468,36.65647163,14.11266708,28.29113172,19.59550095,26.99112591,36.75984972,14.16666698,150618000,69494000,31806000,25064300,117945000
2015-04-23,28.88817978,19.49950027,27.70683098,37.33705139,14.57333279,29.0552665,19.59399986,27.89122619,37.56965455,14.76533318,28.54732314,19.30750084,27.34003133,36.87184507,14.4766674,28.58296912,19.51049995,27.35643344,36.94937946,14.55133343,183083600,159600000,78184000,46309500,66168000
2015-04-24,29.02408981,22.25499916,28.51200294,41.23960495,14.56200027,29.10206501,22.63249969,29.06071217,41.47220809,14.72000027,28.79016762,21.95000076,28.24808474,39.32709569,14.5340004,29.07087561,21.95000076,28.82959817,39.33570917,14.69999981,178103600,343538000,92168000,130933700,36417000
2015-04-27,29.55208015,21.9279995,28.13725281,41.37744904,15.43666744,29.65901814,22.34950066,28.60445021,41.46360019,15.91666698,29.2179066,21.87050056,27.94739147,40.6796428,14.80000019,29.47633496,22.19300079,28.46777106,40.68825627,14.83733273,387816800,108618000,48062000,59248200,175089000
2015-04-28,29.08646393,21.46549988,28.05027199,42.35094833,15.3653326,29.97313676,21.95000076,28.22224096,42.39402228,15.69999981,28.86591157,21.40200043,27.88078864,41.09317075,15.20199966,29.95531716,21.92550087,28.04778636,41.1620884,15.64999962,475696000,82810000,37178000,60730800,91281000
2015-04-29,28.65872955,21.46850014,27.90216255,42.26480103,15.49666691,29.31593699,21.71199989,28.12333596,42.48017404,15.66466713,28.58298435,21.30150032,27.78337574,41.7823643,15.17533302,28.99735977,21.33749962,27.85842424,41.9718936,15.33666706,253544400,72434000,33622000,47804600,59041500
2015-04-30,27.88121414,21.0890007,27.27492142,41.90296173,15.06999969,28.65872414,21.58749962,27.88824367,42.67830569,15.52600002,27.75422826,20.96199989,27.17303347,41.86850127,15.01133347,28.65872414,21.35549927,27.76150325,41.95465242,15.35933304,332781600,72958000,47240000,64725500,58678500
2015-05-01,28.72778511,21.14349937,27.39371109,41.92020035,15.06866741,28.99067007,21.28199959,27.39669346,42.10972964,15.45133305,27.91463084,20.79999924,27.03038866,41.69621388,14.69400024,28.09285571,21.19099998,27.36140363,41.8512827,15.32933331,234050400,71316000,36572000,38937300,79225500
2015-05-04,28.67208862,21.15200043,27.477211,41.55836487,15.36733341,29.08869394,21.4885006,27.66856257,42.10110232,15.64866734,28.57406384,21.12100029,27.20633454,41.50667418,15.14066696,28.85031519,21.23999977,27.38526176,41.67035643,15.21199989,203953200,45408000,35260000,34039500,66519000
2015-05-05,28.02602386,21.05949974,26.99013138,41.00700378,15.52999973,28.61639581,21.37549973,27.46577912,41.48944032,15.96666718,28.02156727,21.0510006,26.95683042,40.75717369,15.2753334,28.54956041,21.14249992,27.34400805,41.19653301,15.850667,197085600,57128000,28528000,50369200,86953500
2015-05-06,27.85002136,20.95499992,26.5945034,39.86985016,15.36200047,28.23766217,21.13599968,27.03436646,41.15347473,15.63133335,27.48243015,20.72750092,26.45334975,39.64586368,15.21333313,28.19533298,21.07150078,26.97025018,40.98117567,15.60666656,288564000,51050000,39034000,52433000,79063500
2015-05-07,28.02228737,21.34399986,26.94042778,40.23165894,15.78666687,28.20573194,21.42499924,27.09748679,40.56764014,15.83199978,27.74488205,21.14249992,26.51348961,39.76645268,14.6833334,27.91266678,21.20750046,26.63525878,39.86121728,14.73333263,175763600,55322000,31844000,32971700,141838500
2015-05-08,28.55024719,21.68449974,27.28386879,41.13622284,15.77400017,28.55024719,21.76000023,27.47522034,41.33436551,15.89400005,28.21244016,21.50849915,27.23814349,40.93808017,15.57999992,28.33995647,21.53750038,27.27989292,40.96392387,15.73266697,222201600,58176000,28226000,35364900,70023000
2015-05-11,28.25941658,21.64249992,27.12631416,40.80885315,15.9659996,28.53682013,21.95000076,27.50355308,41.27405937,16.19199944,28.10505412,21.56850052,27.11736894,40.80885315,15.68733311,28.49878934,21.62549973,27.26100632,40.96392189,15.75266743,168143200,47874000,21858000,24609400,85084500
2015-05-12,28.15875053,21.5510006,26.77591705,40.79164124,16.31599998,28.38469939,21.66250038,26.98615635,41.07593515,16.42333221,27.92385125,21.33550072,26.59052834,39.99045348,15.87933254,28.09834708,21.55400085,26.97869947,40.36089527,16.00733376,192640000,38956000,35282000,29928300,95451000
2015-05-13,28.19007111,21.34350014,26.81369019,41.0328598,16.21199989,28.45405247,21.67650032,27.02989233,41.62728803,16.55333328,28.15875143,21.29000092,26.78834096,40.98116911,16.14999962,28.22139078,21.49900055,26.86239786,41.51529316,16.50733376,138776800,39926000,24238000,34184600,81603000
2015-05-14,28.84778023,21.61400032,27.29629517,41.97187805,16.2733326,28.84778023,21.64999962,27.3206509,42.05802591,16.32600021,28.4473356,21.35050011,26.96329319,41.37744666,16.08333206,28.50326383,21.47249985,27.0363547,41.37744666,16.32133293,180814000,37770000,31736000,32980900,43438500
